,Player,Last Rank,Set W%,Game W%,Hold %,1st Serve In %,2nd Serve In %,1st Serve Won %,2nd Serve Won %,Breaking %,Break Pts Saved %,Break Pts Conv. %,Pts Won v 1st Serve %,Pts Won v 2nd Serve %,Opponent Quality,Activity,3mo Set W%,3mo Game W%,3mo Hold %,3mo 1st Serve In %,3mo 2nd Serve In %,3mo 1st Serve Won %,3mo 2nd Serve Won %,3mo Breaking %,3mo Break Pts Saved %,3mo Break Pts Conv. %,3mo Pts Won v 1st Serve %,3mo Pts Won v 2nd Serve %,3mo Opponent Quality,3mo Activity,Hard Set W%,Hard Game W%,Hard Hold %,Hard 1st Serve In %,Hard 2nd Serve In %,Hard 1st Serve Won %,Hard 2nd Serve Won %,Hard Breaking %,Hard Break Pts Saved %,Hard Break Pts Conv. %,Hard Pts Won v 1st Serve %,Hard Pts Won v 2nd Serve %,Hard Opponent Quality,Hard Activity,Hard 3mo Set W%,Hard 3mo Game W%,Hard 3mo Hold %,Hard 3mo 1st Serve In %,Hard 3mo 2nd Serve In %,Hard 3mo 1st Serve Won %,Hard 3mo 2nd Serve Won %,Hard 3mo Breaking %,Hard 3mo Break Pts Saved %,Hard 3mo Break Pts Conv. %,Hard 3mo Pts Won v 1st Serve %,Hard 3mo Pts Won v 2nd Serve %,Hard 3mo Opponent Quality,Hard 3mo Activity,Clay Set W%,Clay Game W%,Clay Hold %,Clay 1st Serve In %,Clay 2nd Serve In %,Clay 1st Serve Won %,Clay 2nd Serve Won %,Clay Breaking %,Clay Break Pts Saved %,Clay Break Pts Conv. %,Clay Pts Won v 1st Serve %,Clay Pts Won v 2nd Serve %,Clay Opponent Quality,Clay Activity,Clay 3mo Set W%,Clay 3mo Game W%,Clay 3mo Hold %,Clay 3mo 1st Serve In %,Clay 3mo 2nd Serve In %,Clay 3mo 1st Serve Won %,Clay 3mo 2nd Serve Won %,Clay 3mo Breaking %,Clay 3mo Break Pts Saved %,Clay 3mo Break Pts Conv. %,Clay 3mo Pts Won v 1st Serve %,Clay 3mo Pts Won v 2nd Serve %,Clay 3mo Opponent Quality,Clay 3mo Activity,Grass Set W%,Grass Game W%,Grass Hold %,Grass 1st Serve In %,Grass 2nd Serve In %,Grass 1st Serve Won %,Grass 2nd Serve Won %,Grass Breaking %,Grass Break Pts Saved %,Grass Break Pts Conv. %,Grass Pts Won v 1st Serve %,Grass Pts Won v 2nd Serve %,Grass Opponent Quality,Grass Activity,Grass 3mo Set W%,Grass 3mo Game W%,Grass 3mo Hold %,Grass 3mo 1st Serve In %,Grass 3mo 2nd Serve In %,Grass 3mo 1st Serve Won %,Grass 3mo 2nd Serve Won %,Grass 3mo Breaking %,Grass 3mo Break Pts Saved %,Grass 3mo Break Pts Conv. %,Grass 3mo Pts Won v 1st Serve %,Grass 3mo Pts Won v 2nd Serve %,Grass 3mo Opponent Quality,Grass 3mo Activity
30,Alexandre Muller,83.0,0.4094202898550725,0.45031204331959307,0.7084927469518262,0.6431575115472079,0.9413489226223466,0.6532155123793378,0.5160216002179444,0.2188291155009421,0.5377025752025753,0.42615955473098327,0.29166604421232134,0.4760074494846804,1746.5652173913043,0.031506849315068496,,,,,,,,,,,,,,0.0,0.3666666666666666,0.43534756774910227,0.6781279178338002,0.662915048943326,0.9414212892473763,0.650811208490709,0.487892493327276,0.2200302420890656,0.5120329670329671,0.45515873015873015,0.2892546399398559,0.4563570821561836,1886.6,0.0136986301369863,,,,,,,,,,,,,,0.0,0.45454545454545453,0.4622391641853732,0.7274140001412729,0.6200513158849167,0.9462692227861115,0.6675825725485738,0.5253677778136806,0.2351981351981352,0.5129761904761905,0.42279220779220783,0.29865856743190694,0.5003414428213894,1173.4545454545455,0.015068493150684932,,,,,,,,,,,,,,0.0,0.375,0.4595352564102564,0.75625,0.6714539007092198,0.9139254385964912,0.5862182008916863,0.6052631578947368,0.13157894736842105,0.7896825396825397,0.3125,0.26526418786692757,0.44042232277526394,4198.5,0.0027397260273972603,,,,,,,,,,,,,,0.0
31,Alexandros Skorilas,766.0,0.0,0.14285714285714285,,,,,,,,,,,530.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.14285714285714285,,,,,,,,,,,530.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Alexei Popyrin,40.0,0.44705882352941173,0.4865047997123322,0.8267484194478367,0.6133173099194944,0.9105807617198043,0.7539120889836225,0.49624687346249036,0.1570723774499144,0.6163678848709576,0.33908832627504304,0.2519163192008302,0.4481404923944112,1174.9855072463768,0.09452054794520548,,,,,,,,,,,,,,0.0,0.38674242424242417,0.4765971186503956,0.8262173353223169,0.6206808462906109,0.9008481297015378,0.7534822715544484,0.47995080854821753,0.13936764577291647,0.632466051959896,0.33521715411959313,0.24366952403013709,0.44565691307218047,1280.4222222222222,0.06164383561643835,,,,,,,,,,,,,,0.0,0.6435185185185185,0.5255334544127239,0.8524930679342444,0.6036301763021693,0.9289774179633424,0.7628505748451353,0.5334768675349202,0.19017516496231668,0.5773939205311754,0.3388674231875986,0.29400430206829725,0.45799094521512423,1054.111111111111,0.024657534246575342,,,,,,,,,,,,,,0.0,0.3,0.44207516339869285,0.7534090909090909,0.5883794440499484,0.9267634277898109,0.7302486258796939,0.5040613672832006,0.18958333333333335,0.6179195804195804,0.37976190476190474,0.18612886851684354,0.43680204896196523,746.8333333333334,0.00821917808219178,,,,,,,,,,,,,,0.0
33,Alexey Vatutin,295.0,0.0,0.32456140350877194,0.5,0.6308376575240919,0.9388888888888889,0.5137585991244528,0.41666666666666663,0.16666666666666666,0.2727272727272727,0.7,0.25595238095238093,0.5087719298245614,851.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.0,0.3157894736842105,0.5555555555555556,0.6842105263157895,0.9444444444444444,0.5641025641025641,0.3333333333333333,0.1111111111111111,0.0,1.0,0.25,0.3333333333333333,813.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.3333333333333333,0.4444444444444444,0.5774647887323944,0.9333333333333333,0.4634146341463415,0.5,0.2222222222222222,0.5454545454545454,0.4,0.2619047619047619,0.6842105263157895,889.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Alexis Galarneau,200.0,0.4666666666666666,0.4867577639751553,0.7543290043290043,0.5979808069847761,0.8872227733851761,0.6856869653049055,0.533767003933856,0.20406926406926407,0.5219047619047619,0.4628205128205128,0.3108516483516483,0.5014433198380567,1213.6,0.00684931506849315,,,,,,,,,,,,,,0.0,0.5833333333333333,0.4984472049689441,0.7970779220779222,0.6050341482658538,0.8860554937584971,0.7091495229576625,0.5591006468092119,0.17175324675324677,0.580952380952381,0.4951923076923077,0.3052312271062271,0.48577850877192985,1243.0,0.005479452054794521,,,,,,,,,,,,,,0.0,0.0,0.44,0.5833333333333334,0.5697674418604651,0.8918918918918919,0.5918367346938775,0.43243243243243246,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5641025641025641,1096.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Alexis Klegou,1881.0,0.3333333333333333,0.5,0.6363636363636364,0.75,0.8333333333333334,0.5370370370370371,0.4444444444444444,0.36363636363636365,0.6,0.5714285714285714,0.3939393939393939,0.43478260869565216,10.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.3333333333333333,0.5,0.6363636363636364,0.75,0.8333333333333334,0.5370370370370371,0.4444444444444444,0.36363636363636365,0.6,0.5714285714285714,0.3939393939393939,0.43478260869565216,10.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Alibek Kachmazov,315.0,0.4444444444444444,0.47982826768433967,0.6313131313131314,0.5511974584555229,0.9134065934065934,0.6900165471594043,0.43584859584859587,0.33116883116883117,0.48376068376068376,0.40151515151515155,0.34848484848484845,0.48996954514195884,908.0,0.00410958904109589,,,,,,,,,,,,,,0.0,0.4444444444444444,0.47982826768433967,0.6313131313131314,0.5511974584555229,0.9134065934065934,0.6900165471594043,0.43584859584859587,0.33116883116883117,0.48376068376068376,0.40151515151515155,0.34848484848484845,0.48996954514195884,908.0,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Aljaz Bedene,330.0,0.3440476190476191,0.44828118965352853,0.7222845036205359,0.5484956956379933,0.8844614676419996,0.7266094287890492,0.4510849303199711,0.17692631442631446,0.5835926893619201,0.3939879564879565,0.2890008205854262,0.3811311892171262,1267.857142857143,0.019178082191780823,,,,,,,,,,,,,,0.0,0.24444444444444446,0.42334594656576074,0.7586324786324786,0.560814606741573,0.8313575880625689,0.7844614451649018,0.42265121000753186,0.11172161172161173,0.6507936507936508,0.5,0.22916666666666666,0.3649246408981968,881.3333333333334,0.00410958904109589,,,,,,,,,,,,,,0.0,0.4259259259259259,0.45940963269333285,0.6884675631386157,0.5473885222018309,0.8985001570762849,0.6954247780685368,0.4508068642232176,0.2064484126984127,0.5736086829836831,0.3693910256410256,0.33494417533165943,0.3986679127292414,1533.6666666666667,0.012328767123287671,,,,,,,,,,,,,,0.0,0.125,0.4356060606060606,0.803030303030303,0.5344460227272727,0.9079625292740047,0.7645700071073205,0.494847775175644,0.13636363636363635,0.5227272727272727,0.2727272727272727,0.19497863247863248,0.33529411764705885,651.5,0.0027397260273972603,,,,,,,,,,,,,,0.0
38,Altug Celikbilek,205.0,0.6666666666666666,0.5869331129642151,0.8559523809523809,0.6529929425483528,0.9061164529914529,0.7795168667810177,0.49919871794871795,0.27900641025641026,0.6833333333333333,0.6071428571428572,0.3296454451345756,0.48358585858585856,267.0,0.00821917808219178,,,,,,,,,,,,,,0.0,0.6666666666666666,0.5746187363834422,0.8559523809523809,0.6529929425483528,0.9061164529914529,0.7795168667810177,0.49919871794871795,0.27900641025641026,0.6833333333333333,0.6071428571428572,0.3296454451345756,0.48358585858585856,352.75,0.005479452054794521,,,,,,,,,,,,,,0.0,0.3333333333333333,0.5172413793103449,,,,,,,,,,,178.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Alvaro Guillen Meza,387.0,0.6666666666666666,0.4857142857142857,,,,,,,,,,,168.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.4857142857142857,,,,,,,,,,,168.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Alvaro Lopez San Martin,298.0,0.0,0.25,0.5,0.6825396825396826,0.85,0.627906976744186,0.25,0.0,0.7647058823529411,0.0,0.23529411764705882,0.25,550.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.5,0.6825396825396826,0.85,0.627906976744186,0.25,0.0,0.7647058823529411,0.0,0.23529411764705882,0.25,550.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Amir Milushev,,0.0,0.4,,,,,,,,,,,573.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.4,,,,,,,,,,,573.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Amr Elsayed Abdou Ahmed Mohamed,553.0,0.5,0.4448245614035088,1.0,0.6031746031746031,0.88,0.7631578947368421,0.56,0.3333333333333333,1.0,0.3333333333333333,0.37037037037037035,0.4074074074074074,114.5,0.00684931506849315,,,,,,,,,,,,,,0.0,0.0,0.2,,,,,,,,,,,446.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.75,0.5208333333333333,1.0,0.6031746031746031,0.88,0.7631578947368421,0.56,0.3333333333333333,1.0,0.3333333333333333,0.37037037037037035,0.4074074074074074,4.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Andrea Vavassori,128.0,0.31833333333333336,0.44550081200393415,0.7481872865696395,0.6200894603378567,0.8754536348090791,0.6922262074406176,0.4688833051223763,0.16113390966332142,0.5441025641025641,0.4111111111111111,0.2651038518853413,0.4177792926620726,1321.0,0.0136986301369863,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3979166666666667,0.4608233834259704,0.7463452193231606,0.6353027173928738,0.8761211215255332,0.6858184735864863,0.46775306757318313,0.1729423150379033,0.5301282051282051,0.43125,0.3038409691297066,0.45120138855486347,1290.125,0.010958904109589041,,,,,,,,,,,,,,0.0,0.0,0.38421052631578945,0.7555555555555555,0.5592364321177881,0.8727836879432624,0.7178571428571429,0.4734042553191489,0.06666666666666667,0.6,0.25,0.11015538290788013,0.28409090909090906,1444.5,0.0027397260273972603,,,,,,,,,,,,,,0.0
44,Andreas Seppi,141.0,0.3333333333333333,0.4480427550008831,0.7288045288045287,0.5770776342204913,0.9370797891806296,0.6807199316973753,0.46388162102447816,0.2087391774891775,0.5717377860235003,0.4134920634920635,0.24315541305431618,0.47069327731092436,892.4285714285714,0.009589041095890411,,,,,,,,,,,,,,0.0,0.38888888888888884,0.4457934705779533,0.6836052836052836,0.5649239065905732,0.9305613413456552,0.6723783818520661,0.4618301451634785,0.2087391774891775,0.5003607503607503,0.4134920634920635,0.2620763769584306,0.49080882352941174,898.1666666666666,0.00821917808219178,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.46153846153846156,1.0,0.65,0.9761904761904762,0.7307692307692307,0.47619047619047616,,1.0,,0.12962962962962962,0.35,858.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
45,Andrej Martin,115.0,0.0,0.3684210526315789,0.7,0.639344262295082,0.9545454545454546,0.6410256410256411,0.5,0.0,0.0,0.0,0.2857142857142857,0.3076923076923077,1259.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3684210526315789,0.7,0.639344262295082,0.9545454545454546,0.6410256410256411,0.5,0.0,0.0,0.0,0.2857142857142857,0.3076923076923077,1259.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Andrej Nedic,633.0,0.25,0.4,,,,,,,,,,,484.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.4,,,,,,,,,,,484.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Andreja Petrovic,1265.0,0.0,0.25,,,,,,,,,,,1275.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.0,0.25,,,,,,,,,,,1275.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Andres Martin,723.0,0.3333333333333333,0.47338935574229696,0.7676767676767676,0.6448554976097349,0.9648148148148148,0.7342500636618284,0.49259259259259264,0.15833333333333333,0.6777777777777777,0.27777777777777773,0.22847917439129897,0.3368606701940035,887.0,0.00410958904109589,,,,,,,,,,,,,,0.0,0.3333333333333333,0.47338935574229696,0.7676767676767676,0.6448554976097349,0.9648148148148148,0.7342500636618284,0.49259259259259264,0.15833333333333333,0.6777777777777777,0.27777777777777773,0.22847917439129897,0.3368606701940035,887.0,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Andrey Kuznetsov,,0.125,0.36764705882352944,0.5147058823529411,0.5979166666666667,0.8578595317725752,0.628641975308642,0.3494983277591973,0.23202614379084968,0.35,0.4807692307692308,0.31695156695156695,0.378125,1759.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.0,0.29411764705882354,0.5,0.5208333333333334,0.8695652173913043,0.64,0.391304347826087,0.1111111111111111,0.5,0.5,0.18518518518518517,0.35,1013.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.25,0.4411764705882353,0.5294117647058824,0.675,0.8461538461538461,0.6172839506172839,0.3076923076923077,0.35294117647058826,0.2,0.46153846153846156,0.44871794871794873,0.40625,2505.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Andrey Rublev,5.0,0.6553728070175439,0.5486209877226857,0.838778582030452,0.6201577633984051,0.934500049566744,0.7636016845067639,0.5162530041741336,0.2607595395274677,0.6316053659997158,0.4195310777330427,0.29855752277093695,0.5231880957089514,1812.5592105263158,0.20821917808219179,,,,,,,,,,,,,,0.0,0.6431271477663231,0.5460320835472939,0.844548137098327,0.6257220176365743,0.9343575619894887,0.7725608581339655,0.516299815025639,0.25333871079302833,0.6203652928423227,0.4304347852701433,0.28283809429577217,0.5215708980252101,1937.1340206185566,0.13287671232876713,,,,,,,,,,,,,,0.0,0.6867424242424242,0.5570903309204848,0.8285810788321295,0.607098888866257,0.9318069538845554,0.7404074060483409,0.5263098892124803,0.2821386660724896,0.6629665158074249,0.3963982438036054,0.3397888725473989,0.5298651136776492,1582.9772727272727,0.06027397260273973,,,,,,,,,,,,,,0.0,0.6378787878787878,0.5375730426599449,0.828691609225206,0.6233266559722338,0.9465289136585685,0.7773751763551324,0.47561267742110813,0.2373081463990555,0.6011904761904762,0.4208677685950413,0.272248902036996,0.510740767045333,1632.3636363636363,0.015068493150684932,,,,,,,,,,,,,,0.0
51,Andy Murray,40.0,0.5143162393162394,0.5071341961284026,0.7824778033219824,0.601466880807689,0.9243501286568356,0.7295981303383575,0.5035535863694293,0.23426875055177782,0.5884161880737224,0.4053361409737846,0.28688592961711185,0.5229960393721014,1623.875,0.1095890410958904,,,,,,,,,,,,,,0.0,0.4952777777777777,0.4966859051616412,0.7716106195501947,0.5975409558334995,0.919513762712516,0.7257388806152612,0.4926729155918497,0.22556230214553413,0.5815830129466494,0.3808453460515601,0.2861211359148705,0.5246987849070807,1512.1147540983607,0.08356164383561644,,,,,,,,,,,,,,0.0,0.39999999999999997,0.4708395989974937,0.7566666666666666,0.6042876484102658,0.9718376068376069,0.6876519431604178,0.5092458521870287,0.23055555555555557,0.5666666666666667,0.5631313131313131,0.2975812438796657,0.42051905413328117,2447.1666666666665,0.00821917808219178,,,,,,,,,,,,,,0.0,0.6461538461538462,0.5693165379484196,0.8408895219404643,0.6178976354607738,0.9276633466465802,0.7629494703252264,0.5499087845241692,0.2729159729159729,0.6256909756909756,0.4622825892056662,0.28618450372612964,0.5548133997694327,1768.3076923076924,0.01780821917808219,,,,,,,,,,,,,,0.0
52,Anthony Susanto,1717.0,0.0,0.2,,,,,,,,,,,225.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Antoine Bellier,190.0,0.5238095238095238,0.5026814553572625,0.8239357864357865,0.6686259709249847,0.7955935703298629,0.754265798081129,0.42571303054409715,0.20046296296296298,0.5501700680272109,0.4831649831649832,0.26027666896927815,0.4499927593414988,1244.142857142857,0.009589041095890411,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4566250742721331,0.7403198653198654,0.684138143815563,0.8234519104084321,0.7263289555972484,0.4413702239789197,0.2777777777777778,0.4682539682539682,0.22727272727272727,0.268976668976669,0.4452614379084967,1041.0,0.00410958904109589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5372237411711096,0.8866477272727273,0.6569918412570508,0.7746998152709359,0.7752184299440397,0.41397013546798034,0.16180555555555556,0.6116071428571428,0.6111111111111112,0.253751668963735,0.4535412504162504,1396.5,0.005479452054794521,,,,,,,,,,,,,,0.0
54,Aqeel Khan,,0.5,0.4210804876127457,0.8450980392156863,0.5594284188034189,0.8597390493942219,0.788135593220339,0.5251630941286114,0.12549019607843137,0.6607142857142857,0.5833333333333333,0.17455197132616487,0.3666666666666667,161.6,0.00684931506849315,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.535799624509302,0.8450980392156863,0.5594284188034189,0.8597390493942219,0.788135593220339,0.5251630941286114,0.12549019607843137,0.6607142857142857,0.5833333333333333,0.17455197132616487,0.3666666666666667,196.0,0.005479452054794521,,,,,,,,,,,,,,0.0
55,Aristotelis Thanos,1103.0,0.5,0.4,0.6875,0.6183673469387755,0.8636363636363636,0.6238425925925926,0.45454545454545453,0.1,0.6875,0.07692307692307693,0.29462474645030423,0.3968253968253968,1857.0,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.0,0.2,0.375,0.5510204081632653,0.9090909090909091,0.5185185185185185,0.36363636363636365,0.0,0.375,0.0,0.20689655172413793,0.2222222222222222,3706.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,1.0,0.6,1.0,0.6857142857142857,0.8181818181818182,0.7291666666666666,0.5454545454545454,0.2,1.0,0.15384615384615385,0.38235294117647056,0.5714285714285714,8.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Arjun Kadhe,778.0,0.3333333333333333,0.4411764705882353,0.75,0.5725190839694656,0.9464285714285714,0.68,0.4107142857142857,0.125,0.6,1.0,0.1509433962264151,0.47368421052631576,522.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,0.3333333333333333,0.4411764705882353,0.75,0.5725190839694656,0.9464285714285714,0.68,0.4107142857142857,0.125,0.6,1.0,0.1509433962264151,0.47368421052631576,522.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Arklon Huertas Del Pino,491.0,1.0,0.7058823529411765,,,,,,,,,,,26.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Arthur Cazaux,123.0,0.08333333333333333,0.39677938808373586,0.765993265993266,0.6011382623224728,0.9586795170045419,0.716834506081519,0.4328481222997674,0.04074074074074074,0.7060185185185185,0.15,0.2062507972955734,0.44551282051282054,1828.6666666666667,0.00410958904109589,,,,,,,,,,,,,,0.0,0.0,0.4007246376811594,0.7878787878787878,0.6235119047619047,0.9803921568627452,0.7171436510141707,0.44588235294117645,0.03333333333333333,0.7152777777777778,0.125,0.19743589743589743,0.4807692307692308,2331.5,0.0027397260273972603,,,,,,,,,,,,,,0.0,0.25,0.3888888888888889,0.7222222222222222,0.556390977443609,0.9152542372881356,0.7162162162162162,0.4067796610169492,0.05555555555555555,0.6875,0.2,0.22388059701492538,0.375,823.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Arthur Fery,391.0,0.0,0.3870967741935484,0.625,0.6138613861386139,1.0,0.5967741935483871,0.48717948717948717,0.13333333333333333,0.5,0.5,0.21428571428571427,0.5161290322580645,5890.0,0.0013698630136986301,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3870967741935484,0.625,0.6138613861386139,1.0,0.5967741935483871,0.48717948717948717,0.13333333333333333,0.5,0.5,0.21428571428571427,0.5161290322580645,5890.0,0.0013698630136986301,,,,,,,,,,,,,,0.0
60,Arthur Fils,36.0,0.5792682926829268,0.5197155874239137,0.8263518351202175,0.615175324313051,0.8850880526486015,0.7444479032824941,0.5050859292577422,0.21509851463895582,0.6094490198148734,0.35365974303474307,0.2772118013814639,0.48525694255958013,1460.3488372093022,0.0589041095890411,,,,,,,,,,,,,,0.0,0.5987654320987654,0.5262774310948205,0.855697810024733,0.6245838076203561,0.8827314884591713,0.7653336291795735,0.5102587702293341,0.19574608084223472,0.621491368713591,0.34436674436674447,0.24207197511097203,0.49694146676074874,1409.392857142857,0.038356164383561646,,,,,,,,,,,,,,0.0,0.6319444444444444,0.5285531053913406,0.7798648247177659,0.5991438586744675,0.8970553243136385,0.7037221308786078,0.5023012278956634,0.2817674291938998,0.6214285714285713,0.4089283401783401,0.36003531320478666,0.481297395508856,1643.8461538461538,0.01780821917808219,,,,,,,,,,,,,,0.0,0.0,0.3781055900621118,0.7237762237762237,0.584349593495935,0.8450980392156863,0.7068452380952381,0.4519607843137255,0.06666666666666667,0.375,0.14285714285714285,0.2546583850931677,0.35127314814814814,981.0,0.0027397260273972603,,,,,,,,,,,,,,0.0
